https://michiganross.umich.edu/faculty-research/faculty/noel-tichy,Noel Tichy,Professor of Management and Organizations^PhD Columbia University 1972^BA Colgate University 1968,tichy,"Dr. Noel M. Tichy is a Professor of Management & Organizations at the Ross School of Business at the University of Michigan.In the mid 1980s, Dr. Tichy was head of GE?Û?s Leadership Center, the fabled Crotonville, where he led the transformation to action learning at GE. Between 1985 ?Û? 1987, Dr. Tichy was Manager of Management Education for General Electric where he directed its worldwide development efforts at Crotonville. Prior to joining the Michigan faculty, he served for nine years on the Columbia University Business School faculty.Professor Tichy is the author of numerous books and articles. His most recent book is SUCCESSION: Mastering the Make or Break Process of Leadership Transition (Penguin 2014). He has also written JUDGMENT ON THE FRONT LINE: How Smart Companies Win by Trusting Their People (Penguin 2012, with Chris DeRose), JUDGMENT: How Winning Leaders Make Great Calls (Portfolio 2007, with Warren Bennis), THE ETHICAL CHALLENGE: How to Lead with Unyielding Integrity (Jossey-Bass 2003, with Andrew McGill), THE CYCLE OF LEADERSHIP: How Great Leaders Teach Their Companies to Win (Harper-Collins 2002, with Nancy Cardwell) and THE LEADERSHIP ENGINE: How Winning Companies Build Leaders at Every Level (with Eli Cohen), named one of the top 10 business books in 1997 by BusinessWeek. He is co-author of EVERY BUSINESS IS A GROWTH BUSINESS (with Ram Charan), published October 1998 (Random House). In addition, Tichy is also the co-author of CONTROL YOUR DESTINY OR SOMEONE ELSE WILL: How Jack Welch is Making General Electric the World?Û?s Most Competitive Company (with Stratford Sherman). Tichy has long been regarded as a staple of management literacy as noted by his rating as one of the ?Û?Top 10 Management Gurus?Û? by BusinessWeek and Business 2.0. He has served on the editorial boards of the Academy of Management Review, Organizational Dynamics, Journal of Business Research, and Journal of Business Strategy and was the founding editor and chief of HUMAN RESOURCE MANAGEMENT.Noel Tichy consults widely in both the private and public sectors. He is a senior partner in Action Learning Associates. His clients have included: Best Buy, GE, PepsiCo, Coca Cola, GM, Nokia, Nomura Securities, 3M, Daimler-Benz and Royal Dutch Shell,??Charoen Pokphand (CP) Group, FastRetailing, IBM, Intel and??Intuit."
https://michiganross.umich.edu/faculty-research/faculty/gretchen-spreitzer,Gretchen Spreitzer,"Keith E. and Valerie J. Alessi Professor of Business Administration^Professor of Management and Organizations^Faculty Director, Center for Positive Organizations^PhD University of Michigan 1992^BS Miami University 1987",spreitze,"Gretchen M. Spreitzer's research focuses on employee empowerment and leadership development, particularly within a context of organizational change and decline. Her most recent work is looking at positive deviance and how organizations enable employees to thrive. This work fits within a larger effort at Ross to develop a Scholarship of Positive Organizing (http://positiveorgs.bus.umich.edu/)."
https://michiganross.umich.edu/faculty-research/faculty/kim-cameron,Kim Cameron,William Russell Kelly Professor of Management and Organizations^PhD Yale University 1978^MA Yale University 1976^MS Brigham Young University 1971^BS Brigham Young University 1970,kim_cameron,"Kim Cameron is William Russell Kelly Professor of Management and Organizations in the Ross School of Business and Professor of Higher Education in the School of Education.?? ????His past research on organizational virtuousness, downsizing, effectiveness, corporate quality culture, and the development of leadership excellence has been published in more than??130 academic articles and??15 scholarly books. His current research focuses on virtuousness in and of organizations--such as forgiveness, gratitude, kindness, and compassion--and their relationship to performance.?? He is one of the co-founders of the Center for Positive Organizations at the University of Michigan and has served as Dean at the Weatherhead School of Management at Case Western Reserve University, Associate Dean in the Marriott School of Management at Brigham Young University, and??Associate Dean and department chair at the University of Michigan.?? He was recognized as among the top ten organizational scholars in the world whose work has been most frequently downloaded on Google.Positive Organizational Scholarship web site: www.bus.umich.edu/Positive"
https://michiganross.umich.edu/faculty-research/faculty/lynn-wooten,Lynn Wooten,"Clinical Professor of Strategy, Management & Organizations^PhD University of Michigan 1995^MBA Duke University 1990^BS North Carolina A&T State University 1988",lpwooten,"Lynn Perry Wooten is Senior Associate Dean for Student and Academic Excellence and??Clinical Professor of Strategy, Management & Organizations at the University of Michigan?Û?s Ross School of Business. In her role as Associate Dean of Undergraduate Programs at the Ross School of Business, she is responsible for developing and implementing transformational educational experiences for Ross undergraduate students inside and outside of the classroom through curricular initiatives, academic advising, student life activities, and leadership development. Prior to this role, she was the Co-Director of the Center for Positive Organizational Scholarship at the Ross School of Business."
https://michiganross.umich.edu/faculty-research/faculty/derek-harmon,Derek Harmon,Assistant Professor of Strategy^PhD University of Southern California 2016^BA University of St. Thomas 2006,djharmon,"My research focuses on the intended and unintended effects of communication used by organizational actors. Much of my work explores these ideas by looking at how the financial markets react to communication from the Chair of the Federal Reserve, company founders during initial public offerings, and CEOs during major organizational events like mergers and acquisitions. In doing so, I am developing new ways to look at language and the social evaluation processes that explain how audiences might react. Methodologically, I explore these topics using archival work, content analysis, and lab experiments."
https://michiganross.umich.edu/faculty-research/faculty/james-p-walsh,James P. Walsh,A.F. Thurnau Professor^Gerald and Esther Carey Professor of Business Administration^Professor of Management & Organizations^Professor of Strategy^PhD Northwestern University 1985^MA University of Chicago 1980^MA Columbia University 1977^BA State University of New York At Albany 1975,jpwalsh,"Research, teaching, and service define my professional life. Two qualities distinguish much of my work. I am fascinated by cross-level relationships: the influences between and among individuals, organizations, and society. And as romantic as it may sound, I think we are all called to try to leave the world a better place. The desire to better understand these cross-level relationships, done with a clear eye on bettering our world, animates most everything I do.Broadly, the study of how organizations enhance or undermine our well-being is the study of corporate governance. My research explores the purpose, accountability, and control of the firm (and even more generally, business itself) in society. My teaching aspiration is to help students learn to lead. With leadership rooted in a person's being, knowing and doing, I am open to all kinds of teaching approaches. I am particularly drawn to action-based learning. Ultimately, we are called to service. I have tried to contribute to the University of Michigan, Dartmouth College earlier in my career, and my profession over the years.In many ways, our lives are defined by the duties we embrace and the responsibilities we shoulder. The challenge is to integrate these duties and responsibilities, not to be pulled apart into a kind of schizophrenic existence. How are we to live an authentic life? Oddly enough, we are often more comfortable talking about the purpose of the firm than we are the purpose of a life. Our lives are as animated by purpose as is any firm's life. Professors might do well to ask themselves what purpose animates their research, teaching, and service commitments. For me, the idea of service orients and sustains most everything I do. Done well, I think our research, teaching and yes, our service activities themselves are best motivated by a desire to leave the world a better place.My personal web page depicts the life I live. Take a look if you would like to learn more about my specific research, teaching, and service commitments. Most recently, I teamed up with Tom Donaldson in an effort??to develop a??theory of business. Download a copy of our work if you are interested. I??would love to talk about??these issues with fellow travelers. The work continues...."
https://michiganross.umich.edu/faculty-research/faculty/scott-rick,Scott Rick,Associate Professor of Marketing^PhD Carnegie Mellon University 2007,srick,"Scott Rick is an Associate Professor of Marketing at the University of Michigan's Ross School of Business. Rick received his PhD in Behavioral Decision Research from Carnegie Mellon in 2007, and he then spent two years as a post-doctoral fellow at Wharton. Rick's research focuses on understanding the emotional causes and consequences of consumer financial decision-making, with a particular interest in the behavior of tightwads and spendthrifts. The overarching goal of his work is to understand when and why consumers behave differently than they should behave (defined by an economically rational benchmark, a happiness-maximizing benchmark, or by how people think they should behave), and to develop marketing and policy interventions to improve consumers' decision making and well-being.Rick has published in marketing, psychology, management, neuroscience, and economics journals, including the Journal of Consumer Research, the Journal of Marketing Research, the Journal of Consumer Psychology, Organizational Behavior and Human Decision Processes, the Annual Review of Psychology, and Neuron. He currently serves on the Editorial Review Boards of the Journal of Consumer Research and??the Journal of Marketing Research. His research has been covered by media outlets such as the New York Times, the Wall Street Journal, the Financial Times, the Washington Post, NPR, and Harvard Business Review. He blogs for Psychology Today. At Ross, he has won awards for both research and teaching."
https://michiganross.umich.edu/faculty-research/faculty/s-sriram,S Sriram,Associate Professor of Marketing^PhD Purdue University 2004^BTech Indian Institute of Technology 1995,ssrira,"Sriram?Û?s research interests are in the area of brand and product portfolio management. On the issue of brand management, he has studied topics such as measuring and tracking brand equity and optimal allocation of resources to maintain long-term brand profitability. His recent research on product portfolio management encompasses topics such as inferring complementary/substituting relationships between products, cannibalization, consumer adoption of technology products, and strategies for multi-sided platforms.?? Substantively, his research has spanned several industries including consumer packaged goods, technology products and services, retailing, news media, and the interface of healthcare and marketing. Sriram's research has been??published in journals such as Marketing Science, Management Science, Quantitative Marketing and Economics, Journal of Marketing, Journal of Consumer Research, and the International Journal for Research in Marketing. He is an associate editor at Quantitative Marketing and Economics and serves on the editorial boards of Marketing Science, Journal of Marketing Research, and the Journal of Marketing. Sriram obtained his Bachelor of Technology degree from the Indian Institute of technology and a Ph.D. in Marketing from Purdue University."
https://michiganross.umich.edu/faculty-research/faculty/stephen-leider,Stephen Leider,Associate Professor of Technology and Operations^PhD Harvard University 2009^MA Harvard University 2006^BA Case Western Reserve University 2003,leider,"Stephen Leider is an Associate Professor of Technology and Operations. In his research he uses experimental, theoretical and empirical methods to answer questions in behavioral economics and behavioral operations management. He is particularly interested in contracts, trust and bargaining in supply chain settings. He has also studied behavior in social networks, the role of promises and social norms, innovation and entrepreneurship, as well as individual decision-making about risk and uncertainty. Prior to joining Michigan, Leider received a BA in Economics from Case Western Reserve University and an MA and PhD in Business Economics from Harvard University."
https://michiganross.umich.edu/faculty-research/faculty/valerie-myers,Valerie Myers,Adjunct Lecturer of Management and Organization^PhD University of Michigan 2003^MA University of Michigan 2001^MSW University of Michigan 1997^BA University of Michigan 1993,valmyers,"Valerie Myers joined the University of Michigan faculty in 2003, where she teaches graduate courses in organizational behavior, including diversity management and healthcare management. In addition, Dr. Myers is a scholar-practitioner with two intersecting streams of research related to employee engagement. The first focuses on meaning, motivation and work ethics, which she explores in her new book ?Û?Conversations About Calling: Advancing Management Perspectives?Û? (Routledge Press). In it, Myers elucidates the transcendent meaning of work as a calling and its profoundly positive implications for leaders, individuals, organizations and society. The second relates to diversity, and how leadership, relationships and the work climate influence performance. Dr. Myers?Û? research informs her consulting practice with public and private sector organizations.  Prior to academia, Myers worked in the automotive industry in management, marketing and product development.www.conversationsaboutcalling.comwww.valeriemyers.org"
https://michiganross.umich.edu/faculty-research/faculty/shima-nassiri,Shima Nassiri,Assistant Professor^PHD  University of Washington ^MS University of Minnesota ,snassiri,"""I am an assistant professor of technology and operations at University of Michigan Ross School of Business.?? My research interests involve (a) designing coordination mechanisms in supply chain and its application in healthcare and public health policy using game theory and optimization techniques, and (b) studying the behavioral aspects of healthcare operations using econometrics and data-driven methods.?? I am particularly interested in studying the healthcare policies that are aiming to reduce the healthcare expenditure by moving towards performance-based care."""
https://michiganross.umich.edu/faculty-research/faculty/paul-clyde,Paul Clyde,"President, William Davidson Institute at the University of Michigan^Tom Lantos Professor of Business Administration^Movses and Maija Kaldjian Collegiate Lecturer of Business Economics and Public Policy^PhD University of California Los Angeles 1990^BS Indiana University 1985",pclyde,??
https://michiganross.umich.edu/faculty-research/faculty/thomas-buchmueller,Thomas Buchmueller,Waldo O. Hildebrand Professor of Risk Management and Insurance^Professor of Business Economics and Public Policy^Chair of Business Economics and Public Policy^PhD University of Wisconsin 1992^BA Carleton College 1985,tbuch,??
https://michiganross.umich.edu/faculty-research/faculty/amitabh-sinha,Amitabh Sinha,Associate Professor of Technology and Operations^PhD Carnegie Mellon University 2004^MS Indian Institute of Technology 1999,amitabh,"Amitabh Sinha is an Associate Professor of Technology and Operations at the Ross School of Business. He is currently on leave from Ross, working as a scientist at Amazon. He arrived at Ross in 2004, after receiving his PhD in Algorithms, Combinatorics and Optimization from the Tepper School of Business at Carnegie Mellon University. He teaches the core Statistics class in various versions of the MBA program, as well as an elective class in Logistics. He recently developed a new lab-style class on Big Data for the MBA program.Amitabh?Û?s current research primarily focuses on the operational aspects of ecommerce/omnichannel retail. For instance, one of his ongoing research projects explores the optimization of order fulfillment by online retailers; another examines the design of retail stores and inventory management for omnichannel fulfillment through stores.Follow @Amitabh_umTweets by @Amitabh_um??"
https://michiganross.umich.edu/faculty-research/faculty/amy-dittmar,Amy Dittmar,Vice Provost for Academic and Budgetary Affairs^Professor of Finance^PhD University of North Carolina 2000^BS Indiana University 1992,adittmar,"Amy Dittmar is a Professor of Finance at the Ross School of Business and the Vice Provost of Academic and Budgetary Affairs for the University of Michigan. Amy?Û?s areas of interest in both research and teaching are in corporate finance. Specifically, her research studies corporate payout, cash and capital structure policies as well as the impact of corporate governance, diversity, and managerial experience on corporate policy and the value of the firm. Amy is an Associate Editor at the Journal of Financial Economics and a Councilor for the Society for Financial Studies, the organization that oversees three top Finance journals including the Review of Financial Studies. Prior to coming to the University of Michigan, Amy was an Assistant Professor at Indiana University and a Financial Analyst and Real Estate Officer at First Chicago Corporation (now JP Morgan Chase). Amy received her B.S. in Finance and Business Economics from Indiana University and her Ph.D. in Finance from the University of North Carolina."
https://michiganross.umich.edu/faculty-research/faculty/brad-killaly,Brad Killaly,"Associate Dean, Full-Time MBA^Clinical Assistant Professor of Strategy^PhD University of Michigan 2001^MPA Princeton University 1989^MSC (ECON) London School of Economics and Political Science 1987^BA (HONS) Queen's University 1986",killaly,"Brad Killaly is the Associate Dean for the Full Time and Global MBA Programs. He returned to his alma mater in 2014, when he joined the Strategy facutly here at Ross. Prior to Ross, he was a faculty member at Emory University. ??He has also been a visiting professor of strategy at University of Oxford (UK), Duke University and UC San Diego. His research is in the fields of strategy and organization theory, with specific interests in theories of firm change and its effect on performance. His current research focus is in the health care industry, in particular, the effect of reimbursement policies, labor turnover, and expansion strategies on the efficiency, care quality and performance of hospice and long term care providers. He has earned over twenty??university teaching awards from seven universities, including three Neary teaching awards since joining Ross. Prior to his academic career, Brad worked in corporate finance, including an assignment to design??and define the first strategic planning enterprise for a global bank. Beyond the classroom, Brad collaborates with business leaders to design and deliver seminars, executive educational programs and strategy formulation engagements for a number of privately held and Global Fortune 1000 firms."
https://michiganross.umich.edu/faculty-research/faculty/christopher-williams,Christopher Williams,Associate Professor of Accounting^Michael and Joan Sakkinen Faculty Fellow^Faculty Director Accounting PhD Program^PhD University of North Carolina 2009^MAcc Brigham Young University 2005^BS Brigham Young University 2005,williacd,"Christopher Williams'??areas of interest include the role of accounting information in capital markets, the reporting and regulation of financial institutions, and international financial reporting issues. "
https://michiganross.umich.edu/faculty-research/faculty/dave-ulrich,Dave Ulrich,"Rensis Likert Collegiate Professor of Business Administration^Director, Human Resource Executive Program^BA Brigham Young University 1976",dou,"Dave Ulrich is a Professor of Business at the University of Michigan and a partner at the RBL Group, a consulting firm focused on helping organizations and leaders deliver value. He studies how organizations build capabilities of speed, learning, collaboration, accountability, talent, and leadership through leveraging human resources. He has helped generate award winning data bases that assess alignment between strategies, human resource practices and HR competencies."
https://michiganross.umich.edu/faculty-research/faculty/david-canter,David Canter,LEO Intermittent Lecturer^MB ChB Medical Degree The University of Liverpool 1978^BA University of Cambridge 1974,canterd,"David Canter is Sr. Assoc. V.P. and  Executive Director, North Campus Research Complex, The University of Michigan. Past positions include the Director of Healthcare at The William Davidson Institute.  Senior Vice President of Pfizer Global Research and Development, Director of the Institut de Recherche et Development, Jouveinal in Paris, and VP Drug Development for Parke-Davis/Warner-Lambert. He is a graduate of Cambridge and Liverpool Universities, a Fellow of the Royal College of Surgeons, and a member of the Faculty of Pharmaceutical Physicians."
https://michiganross.umich.edu/faculty-research/faculty/dennis-oswald,Dennis Oswald,Lecturer of Accounting^PhD University of Chicago 2000^MBA University of Chicago 1999^MSc London School of Economics 1995^BComm University of Alberta 1991,denniso,"Dennis Oswald is a Visiting Assistant Professor of Accounting at the Ross School of Business (University of Michigan), where he has been based since September 2007.?? Prior to this he was an Assistant Professor of Accounting at London Business School from September 1999 ?Û? July 2007.?? Oswald's primary teaching is at the University of Michigan, but he still regularly teaches for London Business School."
https://michiganross.umich.edu/faculty-research/faculty/aradhna-krishna,Aradhna Krishna,Dwight F. Benton Professor of Marketing^PhD New York University 1989^MBA Indian Institute of Management 1984^BA University of Delhi 1982,aradhna,"Dr. Aradhna Krishna received her Ph.D. from New York University in 1989, her M.B.A. from the Indian Institute of Management, Ahmedabad in 1984 and her B.A. in Economics from Delhi University in 1979. Besides the Ross school, she has also spent time at Columbia University, New York University, Hong Kong University of Science and Technology and the National University of Singapore.Dr. Krishna's??research focuses on how sensory inputs impact consumers' perceptions, judgements and decisions. Her work has examined the formation and impact of smell, taste, haptic, visual and auditory perceptions singly and in combination, and also sensory imagery and mental simulation. Her work on these topics has earned her recognition as the pioneer of the field of sensory marketing.?? She defines sensory marketing as sub-conscious triggers that affect how people make purchase and consumption decisions. Dr. Krishna??also studies how contextual factors and design interfaces affect behavior with a focus on food and health, corporation social responsibility and donation, and voting behaviors. She has more than 60 published articles in journals like the??Journal of Marketing Research, Marketing Science, Journal of Consumer Research, Journal of Consumer Psychology, Journal of Marketing, Harvard Business Review,??Journal of Economic Theory, and others.?? She is an area editor for the Journal of Consumer Psychology,??and an associate editor for the Journal of Marketing Research and Management Science.??Her work has been cited in various media such as New York Times, Chicago Tribune, Huffington Post, LA Times, NPR, Economic Times India, Globe and Mail, Telegraph UK.??"
https://michiganross.umich.edu/faculty-research/faculty/charleen-case,Charleen Case,Assistant Professor^Ph.D. Florida State University 2017^B.A. Miami University 2010,casecr,Dr. Case is an Assistant Professor of Management and Organizations at the University of Michigan?Û?s Ross School of Business.
https://michiganross.umich.edu/faculty-research/faculty/michael-gordon,Michael Gordon,"Arthur F. Thurnau Professor^Professor of Business Administration^Faculty Director, Center for Social Impact^PhD University of Michigan 1984^MS University of Michigan 1981^AB University of Michigan 1974",mdgordon,"Dr. Michael Gordon is the Arthur F. Thurnau Professor of  Social Entrepreneurial Studies and past Associate Dean for Information Technology. His teaching and research focus on  solving societal problems through enterprise. In this way, businesses and other organizations can create sustainable, impactful changes  in the areas of poverty, health care, education, and the environment.  Gordon has worked with leading scholars on these issues and is co-author of the Base of the Pyramid Protocol, which guides companies wanting to co-create new businesses with local communities and organizations in the developing world. He has been involved in BoP Protocol efforts in Kenya, South Africa, and Flint, Michigan.   He has published empirical research about the scope and extent of current involvement at the base of the pyramid, how BoP activity depends on innovation, and how it benefits firms and local communities.  He was won numerous awards for his teaching and is an award-winning innovator and author.   He has recently completed a book,  Design Your Life, Change the World: The Path of a Social Entrepreneur , which focuses on how people, organizations, and all of society create change.  Presently, he is researching and writing about how we can understand and create societal change by examining the evolutionary processes of innovation and invention.  He blogs at    profmichaelgordon.com"
https://michiganross.umich.edu/faculty-research/faculty/eric-svaan,Eric Svaan,Lecturer of Technology and Operations^MS Carnegie Mellon University 1989^MBA Indiana University 1983^AB Indiana University 1973,jerics,"Eric Svaan has taught a wide variety of Operations Management courses in MBA, MSCM, BBA and executive programs at the University of Michigan since 1991. He stays in touch with current operations practice by reading widely, advising many MAP and Tauber Institute student projects, touring factories and service operations, discussing cases with students, executives and colleagues, and complaining loudly any time he is forced to wait in line for anything. Eric hates cruelty, stupidity and waste. He loves America, his wife and 3 daughters, his son in law, poetry and music (especially rock-and-roll and classical), and the Stephen M. Ross School of Business at the University of Michigan."
https://michiganross.umich.edu/faculty-research/faculty/felipe-csaszar,Felipe Csaszar,Associate Professor of Strategy^PhD University of Pennsylvania 2009^MA University of Pennsylvania 2007,fcsaszar,"Felipe Csaszar is an Associate Professor of Strategy at the University of Michigan's Ross School of Business. ??His research focuses on how managers' mental representations and firms' decision-making structures affect firm-level outcomes such as innovation, speed, and profits. ??More broadly, he is interested in combining formal modeling and empirical approaches to understand how firms can make better strategic decisions. ??His work has been published in Management Science, Organization Science, and the Strategic Management Journal. ??He serves as Senior Editor of Organization Science and as an editorial board member of Strategy Science and the Academy of Management Review."
https://michiganross.umich.edu/faculty-research/faculty/gautam-kaul,Gautam Kaul,Professor of Finance & Fred M. Taylor Professor of Business Administration^PhD University of Chicago 1985^MA University of Delhi 1976^BA University of Delhi 1974,kaul,"Gautam Kaul is the Fred M. Taylor Professor of Business Administration and Professor of??Finance at the Ross School of Business (RSB), University of Michigan. Gautam graduated from the Graduate School of Business, University of Chicago, in 1985 with a Ph.D. in Finance. Gautam has published extensively in the top journals in Finance on topics covering a wide spectrum of finance. He was awarded the Senior Faculty Research Award for sustained, exceptional, and continuing contributions to scholarly research in the field of business, and noteworthy contributions to building and maintaining a strong research environment at RSB.Gautam has taught at the undergraduate, MBA, Global MBA, Ph.D. levels and executives all over the world. Gautam has been awarded multiple teaching awards, including the 2009 Victor L. Bernard Leadership in Teaching Award.  Gautam has had extensive administrative experience. Among other responsibilities, he has served as Chair of the Finance Department, as Associate Dean of Research & IT, and has served on the Executive Committee for several years. He is the founding Managing Director of the Social Venture Fund (SvF) housed in the Samuel Zell and Robert H. Lurie Institute of Entrepreneurial Studies. Most recently Gautam has been recently involved with digital education and offers a Massive Open Online Course (MOOC) on Coursera. He also serves as the Special Counsel for Digital Education at the University of Michigan."
https://michiganross.umich.edu/faculty-research/faculty/george-siedel,George Siedel,Williamson Family Professor of Business Administration^Thurnau Professor of Business Law^Diploma Cambridge University 1971^JD University of Michigan 1970^BA College of Wooster 1967,gsiedel,"George??Siedel??completed graduate studies at the University of Michigan and Cambridge University. Following graduation, he worked as an attorney in a professional corporation. Professor Siedel has been admitted to practice before the United States Supreme Court and in Michigan, Ohio, and Florida. He has also served on several boards of directors and as Associate Dean of the Ross School of Business at the University of Michigan."
